VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
7239,REMY COINTREAU USA INC,1874,Bruichladdich Octomore 61,84.61,109.99,750.0,7,592.27,69.0,7589.3099999999995,6489.41,54.43,16978.67,6997.039999999999,92.19599673751631,9.857142857142858,12.81393621152515
9552,M S WALKER INC,25324,Gran Moraine Y-C Pnt Nr Oreg,24.67,37.99,750.0,24,592.08,3.0,113.97,113.97,0.33,55551.82,-478.11,-419.50513292971834,0.125,0.1924908796108634
90017,THE IMPORTED GRAPE LLC,20952,Bouza Temp Tannat,16.44,24.99,750.0,36,591.84,28.0,699.72,349.85999999999996,3.14,80.03,107.88,15.417595609672437,0.7777777777777778,1.1822789943227898
90024,VINILANDIA USA,25305,Cyprus Chard,16.44,24.99,750.0,36,591.84,22.0,549.78,274.89,2.46,2802.64,-42.06000000000006,-7.650332860416905,0.6111111111111112,0.9289334955393349
90024,VINILANDIA USA,25357,Bench Cab Svgn,15.17,21.99,750.0,39,591.63,26.0,571.74,197.91,2.91,2802.64,-19.889999999999986,-3.478854024556614,0.6666666666666666,0.966381015161503
8892,TRINCHERO FAMILY ESTATES,22276,Menage a Trois Prosecco,9.86,14.99,750.0,60,591.5999999999999,8.0,119.92,104.93,0.88,11595.97,-471.6799999999999,-393.3288859239492,0.13333333333333333,0.20270453008789727
90024,VINILANDIA USA,18131,Tortoise Creek Chard,8.21,11.99,750.0,72,591.12,57.0,696.43,210.83,6.37,2802.64,105.30999999999995,15.121404879169473,0.7916666666666666,1.1781533360400596
4425,MARTIGNETTI COMPANIES,1267,Fitch's Goat 100% Corn Whsky,21.89,29.99,750.0,27,591.03,72.0,2159.2799999999997,1409.53,56.800000000000004,144929.24,1568.2499999999998,72.62837612537513,2.6666666666666665,3.653418608192477
9552,M S WALKER INC,21078,Justin Obtuse,6.49,9.99,375.0,91,590.5899999999999,91.0,1054.09,308.73,5.16,55551.82,463.5,43.97157737954065,1.0,1.7848084119270562
9165,ULTRA BEVERAGE COMPANY LLP,19003,Lange Pnt Gris Willamette,10.32,15.99,750.0,57,588.24,56.0,940.4399999999999,435.73999999999995,6.260000000000001,68054.7,352.19999999999993,37.45055505933392,0.9824561403508771,1.598735210118319
4692,KOBRAND CORPORATION,20265,Louis Jadot Nuits St Geo 11,49.01,74.99,750.0,12,588.12,12.0,899.88,74.99,1.35,9139.38,311.76,34.64461928257101,1.0,1.530095898796164
9165,ULTRA BEVERAGE COMPANY LLP,26520,Albert I Noya Xarello Clsc,3.54,5.49,750.0,166,587.64,166.0,911.3399999999999,307.44,18.57,68054.7,323.69999999999993,35.5191256830601,1.0,1.5508474576271185
9552,M S WALKER INC,20770,Chehalem Pnt Nr Three Vyd,14.33,29.99,750.0,41,587.53,152.0,3266.48,1912.61,16.88,55551.82,2678.95,82.013359947099,3.707317073170732,5.559682058788487
4692,KOBRAND CORPORATION,16195,Croft Fine Ruby Port,8.16,11.99,750.0,72,587.52,16.0,191.84,83.93,1.79,9139.38,-395.67999999999995,-206.25521267723101,0.2222222222222222,0.326525054466231
9165,ULTRA BEVERAGE COMPANY LLP,23857,Pezzi King Chard Sonoma,12.24,17.99,750.0,48,587.52,10.0,179.89999999999998,161.91,1.1,68054.7,-407.62,-226.5814341300723,0.20833333333333334,0.30620234204793023
90047,CRUSH WINES,22168,Tangent Pnt Gris,7.43,10.99,750.0,79,586.97,230.0,2527.7,1066.03,25.64,1457.73,1940.7299999999998,76.77849428334058,2.911392405063291,4.306352965228205
4425,MARTIGNETTI COMPANIES,44302,Yellow Tail Pnt Nr,5.47,7.99,750.0,107,585.29,109.0,870.91,519.35,12.1,144929.24,285.62,32.79558163300456,1.0186915887850467,1.487997402996805
7749,R.P.IMPORTS INC,16399,Shane Judge Vyd Syrah Bennet,29.24,42.99,750.0,20,584.8,25.0,1074.75,343.92,2.8000000000000003,91.5,489.95000000000005,45.58734589439405,1.25,1.83780779753762
3252,E & J GALLO WINERY,27444,Renato Ratti Langhe Nebbiolo,16.23,24.99,750.0,36,584.28,6.0,164.94,164.94,0.66,61966.91,-419.34,-254.2379046926155,0.16666666666666666,0.28229615937564184
1650,Circa Wines,25478,Estro d Piona Sparkling Rose,12.16,17.99,750.0,48,583.68,25.0,449.75,53.97,2.81,211.97,-133.92999999999995,-29.7787659811006,0.5208333333333334,0.7705420778508772
17035,PERNOD RICARD USA,41778,Stoneleigh Pnt Nr Marlboro,6.7,13.99,750.0,87,582.9000000000001,137.0,1386.63,665.34,15.280000000000001,123780.22,803.73,57.96283074792843,1.5747126436781609,2.378847143592383
7153,PINE STATE TRADING CO,25360,Honig Cab Svgn,52.97,79.99,1500.0,11,582.6700000000001,10.0,799.9,799.9,2.2,15884.82,217.2299999999999,27.157144643080372,0.9090909090909091,1.3728182333053012
10754,PERFECTA WINES,18736,A Portela Mencia,11.64,16.99,750.0,50,582.0,27.0,458.73,101.94,3.0300000000000002,28720.52,-123.26999999999998,-26.87201621869073,0.54,0.7881958762886598
653,STATE WINE & SPIRITS,20119,Love Oregon Pnt Nr,11.18,16.99,750.0,52,581.36,39.0,659.61,285.83,4.34,8014.9800000000005,78.25,11.863070602325616,0.75,1.134598183569561
9552,M S WALKER INC,19559,Cardinale Cab Svgn Napa Vly,145.15,224.99,750.0,4,580.6,5.0,1124.95,674.97,0.56,55551.82,544.35,48.38881728076803,1.25,1.9375645883568722
90024,VINILANDIA USA,26303,Brooks Pnt Nr Willamette,16.12,24.99,750.0,36,580.3199999999999,20.0,499.79999999999995,199.92,2.23,2802.64,-80.51999999999998,-16.110444177671067,0.5555555555555556,0.8612489660876758
9552,M S WALKER INC,24222,Louis de Grenelle Rose,9.67,14.99,750.0,60,580.2,49.0,734.51,209.86,5.48,55551.82,154.30999999999995,21.008563532150678,0.8166666666666667,1.2659600137883487
9552,M S WALKER INC,12690,Gramona Imperial Cava Gr Rsv,19.33,28.99,750.0,30,579.9,27.0,782.73,202.92999999999998,3.04,55551.82,202.83000000000004,25.913150128396772,0.9,1.3497672012415936
7239,REMY COINTREAU USA INC,4574,Remy Martin VS Cognac,25.19,31.99,750.0,23,579.37,76.0,2431.24,1215.62,59.92,16978.67,1851.87,76.16977344893964,3.3043478260869565,4.196351209071922
90024,VINILANDIA USA,25148,McNab Ridge Petite Sirah,12.07,17.99,750.0,48,579.36,26.0,467.74,71.96,2.9200000000000004,2802.64,-111.62,-23.863684953179117,0.5416666666666666,0.807339132836233
2000,SOUTHERN WINE & SPIRITS NE,23493,Ch Bouscaut Rouge 11 GCG,24.13,34.99,750.0,24,579.12,46.0,1609.54,734.7900000000001,5.12,19016.59,1030.42,64.01953353131951,1.9166666666666667,2.779285812957591
10754,PERFECTA WINES,5126,Marzadro Le Diciotto Lune,41.35,54.99,750.0,14,578.9,76.0,4179.24,3354.3900000000003,59.97,28720.52,3600.3399999999997,86.14819919411184,5.428571428571429,7.219277940922439
9165,ULTRA BEVERAGE COMPANY LLP,25789,Ch Pitot Brdx,6.89,11.99,750.0,84,578.76,525.0,5290.75,3734.3,58.04,68054.7,4711.99,89.06090818882011,6.25,9.14152671228143
3960,DIAGEO NORTH AMERICA INC,277,Smirnoff Lime Vodka,11.1,13.99,1000.0,52,577.1999999999999,30.0,434.7,72.45,31.5,257032.07,-142.49999999999994,-32.78122843340233,0.5769230769230769,0.7531185031185031
90047,CRUSH WINES,23843,Kistler Hyde Chard,48.02,72.99,750.0,12,576.24,12.0,875.88,72.99,1.35,1457.73,299.64,34.210165776133714,1.0,1.5199916701374427
3252,E & J GALLO WINERY,19374,The Naked Grape Cab Svgn,11.99,17.99,3000.0,48,575.52,36.0,575.64,143.91,16.2,61966.91,0.12000000000000455,0.020846362309777735,0.75,1.000208507089241
8673,STE MICHELLE WINE ESTATES,21385,Ch Ste Michelle Cold Crk Cha,11.99,17.99,750.0,48,575.52,90.0,1766.1,1069.4599999999998,9.98,15919.7,1190.58,67.41294377441821,1.875,3.0687030859049207
1650,Circa Wines,24513,R8 Cab Svgn,7.99,11.99,750.0,72,575.28,29.0,347.71,83.93,3.25,211.97,-227.57,-65.44821834287194,0.4027777777777778,0.6044187178417466
9165,ULTRA BEVERAGE COMPANY LLP,19251,Bonterra Pnt Nr,7.99,11.99,750.0,72,575.28,69.0,1075.31,327.78,7.71,68054.7,500.03,46.50100901135487,0.9583333333333334,1.8691941315533305
4425,MARTIGNETTI COMPANIES,19071,J Lohr Valdiguie Monterey,5.99,8.99,750.0,96,575.04,87.0,782.13,89.9,9.780000000000001,144929.24,207.09000000000003,26.47769552376204,0.90625,1.360131469115192
90011,FORTUNE WINE BROKERS LLC,40755,D Bosler Pnt Nr Casablanca,9.58,14.99,750.0,60,574.8,57.0,854.43,149.9,6.4,238.60999999999999,279.63,32.7270812120361,0.95,1.486482254697286
8320,SHAW ROSS INT L IMP LTD,22279,Cruz Garcia Real Sangria Rd,4.45,6.49,750.0,129,574.05,113.0,733.37,584.1,12.44,3151.92,159.32000000000005,21.724368327038203,0.875968992248062,1.2775367999303198
4425,MARTIGNETTI COMPANIES,2710,Bitch Vodka,15.93,21.99,750.0,36,573.48,43.0,945.5699999999999,703.68,33.92,144929.24,372.0899999999999,39.3508677305752,1.1944444444444444,1.648828206737811
9744,FREDERICK WILDMAN & SONS,26826,Pellegrino Marsala Sweet,7.74,11.99,750.0,74,572.76,55.0,659.45,227.81,6.140000000000001,3999.93,86.69000000000005,13.145803320949284,0.7432432432432432,1.1513548432153085
2000,SOUTHERN WINE & SPIRITS NE,40822,Scharffenberger Brut Spklg,15.06,21.99,750.0,38,572.28,24.0,481.76,361.82,2.65,19016.59,-90.51999999999998,-18.789438724676184,0.631578947368421,0.8418256797371916
10754,PERFECTA WINES,43729,Calera Reed Vyd Pnt Nr,47.64,70.99,750.0,12,571.68,5.0,354.95,283.96,0.55,28720.52,-216.72999999999996,-61.059304127341875,0.4166666666666667,0.6208893087041703
90024,VINILANDIA USA,25304,Cyprus Pnt Nr,23.8,34.99,750.0,24,571.2,4.0,139.96,139.96,0.44,2802.64,-431.24,-308.1166047442126,0.16666666666666666,0.24502801120448178
2242,DELICATO VINEYARDS INC,21538,La Merika Cab Svgn CC,9.52,13.99,750.0,60,571.1999999999999,36.0,566.64,332.79,3.98,7982.65,-4.559999999999945,-0.8047437526471737,0.6,0.9920168067226892
10754,PERFECTA WINES,21504,Ponte Vinho Verde,6.8,9.99,750.0,84,571.1999999999999,72.0,719.28,59.94,8.100000000000001,28720.52,148.08000000000004,20.58725392058726,0.8571428571428571,1.2592436974789918
10754,PERFECTA WINES,23966,Nortico Alvarinho,9.52,13.99,750.0,60,571.1999999999999,45.0,629.55,153.89000000000001,5.04,28720.52,58.35000000000002,9.268525137002626,0.75,1.1021533613445378
9165,ULTRA BEVERAGE COMPANY LLP,25176,Casas Del Bosque Sauv Bl,3.48,5.29,750.0,164,570.72,140.0,740.6,195.73,15.72,68054.7,169.88,22.938158250067513,0.8536585365853658,1.297659097280628
8673,STE MICHELLE WINE ESTATES,19568,14 Hands Moscato,6.07,8.99,750.0,94,570.58,85.0,798.15,599.36,9.38,15919.7,227.56999999999994,28.512184426486243,0.9042553191489362,1.3988397770689474
9815,WINE GROUP INC,39747,Foxhorn Pnt Grigio/Chard Bl,5.33,8.99,1500.0,107,570.3100000000001,100.0,850.0,162.81,22.470000000000002,27100.41,279.68999999999994,32.904705882352935,0.9345794392523364,1.4904174922410618
8004,SAZERAC CO INC,5954,Fireball Cinnamon Whisky,2.96,3.99,200.0,192,568.32,192.0,766.08,7.98,40.32,50293.62,197.76,25.81453634085213,1.0,1.347972972972973
10754,PERFECTA WINES,23902,Dom St Andrieu Rose CdP,10.52,15.99,750.0,54,568.08,169.0,2702.31,1614.99,18.77,28720.52,2134.23,78.97798550129333,3.1296296296296298,4.756918039712716
12331,STELLAR IMPORTING CO LLC,17464,Zacharias Merlot,7.89,11.99,750.0,72,568.08,55.0,659.4499999999999,83.93,6.18,119.23,91.36999999999989,13.855485631966017,0.7638888888888888,1.1608400225320374
7749,R.P.IMPORTS INC,16398,Shane The Unknown Syrah No C,25.8,39.99,750.0,22,567.6,39.0,1559.61,599.85,4.3500000000000005,91.5,992.0099999999999,63.60628618693135,1.7727272727272727,2.7477272727272726
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,94.59,139.99,750.0,6,567.54,30.0,4199.700000000001,1819.8700000000001,3.3400000000000003,19016.59,3632.1600000000008,86.48617758411315,5.0,7.39983084892695
1650,Circa Wines,24147,Toucas Vinho Verde DOC,5.91,9.99,750.0,96,567.36,88.0,878.12,398.6,9.81,211.97,310.76,35.389240650480566,0.9166666666666666,1.5477298364354202
8892,TRINCHERO FAMILY ESTATES,33067,Montevina Pnt Grigio Cal,5.91,10.99,750.0,96,567.36,56.0,503.44,89.9,6.29,11595.97,-63.920000000000016,-12.696647068170988,0.5833333333333334,0.8873378454596729
6785,PALM BAY INTERNATIONAL INC,24015,Mazzei Zisola Notto Rosso,12.33,18.99,750.0,46,567.1800000000001,72.0,1367.28,607.68,8.030000000000001,13605.41,800.0999999999999,58.51764086361242,1.565217391304348,2.410663281497937
6785,PALM BAY INTERNATIONAL INC,16148,Cavit Alta Luna Pnt Nr,9.45,13.99,750.0,60,567.0,20.0,279.8,125.91,2.23,13605.41,-287.2,-102.64474624731949,0.3333333333333333,0.49347442680776016
2000,SOUTHERN WINE & SPIRITS NE,10374,Hazlitt White Cat Fngr Lakes,5.19,8.99,750.0,109,565.71,107.0,935.93,455.47,11.89,19016.59,370.2199999999999,39.55637707948244,0.981651376146789,1.6544342507645258
653,STATE WINE & SPIRITS,19653,Alias Cab Svgn,5.88,8.99,750.0,96,564.48,83.0,912.17,252.77,9.290000000000001,8014.9800000000005,347.68999999999994,38.1167984038063,0.8645833333333334,1.6159474206349205
4425,MARTIGNETTI COMPANIES,24975,Tenshen White,11.76,17.99,750.0,48,564.48,256.0,4605.44,2374.68,28.52,144929.24,4040.9599999999996,87.7431906614786,5.333333333333333,8.158730158730158
90047,CRUSH WINES,15774,Paul D Zweigelt Weinland,7.61,13.99,1000.0,74,563.14,37.0,534.13,331.27,5.55,1457.73,-29.00999999999999,-5.431262052309361,0.5,0.9484852789714814
653,STATE WINE & SPIRITS,23784,Zolo Malbec Rsv,11.72,16.99,750.0,48,562.56,37.0,713.63,441.77,4.1,8014.9800000000005,151.07000000000005,21.169233356221017,0.7708333333333334,1.268540244596132
4425,MARTIGNETTI COMPANIES,2743,Linkwood 15 Yr Old Sngl Malt,62.49,79.99,750.0,9,562.41,59.0,4719.41,3359.58,46.550000000000004,144929.24,4157.0,88.08304427883994,6.555555555555555,8.391404846997743
8892,TRINCHERO FAMILY ESTATES,13959,Charles & Charles Rose,9.52,13.99,750.0,59,561.68,35.0,489.65,223.84,3.9000000000000004,11595.97,-72.02999999999997,-14.710507505360967,0.5932203389830508,0.8717597208374875
1590,DIAGEO CHATEAU ESTATE WINES,10242,Rosenblum RSV Znfdl Monte Rs,15.17,21.99,750.0,37,561.29,340.0,7476.599999999999,2836.7099999999996,37.94,7259.75,6915.3099999999995,92.49271059037531,9.18918918918919,13.320386965739635
9744,FREDERICK WILDMAN & SONS,27137,P Jolivet Ply Fume 14 Griott,15.58,23.99,750.0,36,560.88,15.0,359.84999999999997,167.92999999999998,1.6700000000000002,3999.93,-201.03000000000003,-55.86494372655274,0.4166666666666667,0.6415810868635001
9552,M S WALKER INC,23204,Benvolio Prosecco Italia DOC,11.68,17.99,750.0,48,560.64,19.0,341.80999999999995,269.84999999999997,2.09,55551.82,-218.83000000000004,-64.02094730990903,0.3958333333333333,0.6096782248858447
8673,STE MICHELLE WINE ESTATES,11868,Columbia Crest Two Vines Rsl,4.63,6.99,750.0,121,560.23,88.0,625.62,237.17000000000002,9.81,15919.7,65.38999999999999,10.452031584668008,0.7272727272727273,1.1167199186048586
9552,M S WALKER INC,19663,Silver Palm 12 Chard No Cst,7.89,14.99,750.0,71,560.19,63.0,913.37,224.84,7.0600000000000005,55551.82,353.17999999999995,38.66779070913211,0.8873239436619719,1.6304646637747906
4425,MARTIGNETTI COMPANIES,16991,Ch Bellevue St-Emil 09 Gr Cr,46.66,97.99,750.0,12,559.92,26.0,1819.74,699.9,2.9,144929.24,1259.8200000000002,69.23076923076924,2.1666666666666665,3.2500000000000004
9552,M S WALKER INC,22935,Adelsheim Bryan Creek Pnt Nr,46.66,69.99,750.0,12,559.92,35.0,2449.65,1329.81,3.88,55551.82,1889.73,77.14285714285714,2.9166666666666665,4.375000000000001
10754,PERFECTA WINES,24495,Ch Giscours Margaux 06,23.33,34.99,375.0,24,559.92,55.0,1924.45,1049.7,3.16,28720.52,1364.5300000000002,70.90493387721169,2.2916666666666665,3.4370088584083445
1590,DIAGEO CHATEAU ESTATE WINES,23201,Sterling Vntnr Coll Rose Ltd,6.66,12.99,750.0,84,559.44,81.0,1013.19,559.5600000000001,9.0,7259.75,453.75,44.78429514701092,0.9642857142857143,1.811078936078936
9552,M S WALKER INC,19459,Verite La Muse Red Sonoma,279.6,424.99,750.0,2,559.2,2.0,849.98,424.99,0.22,55551.82,290.78,34.210216710981435,1.0,1.5199928469241772
10754,PERFECTA WINES,22169,Billecart-Salmon Brut Rsv,15.53,22.99,375.0,36,559.08,16.0,399.84,74.97,0.91,28720.52,-159.24000000000007,-39.825930372148875,0.4444444444444444,0.7151749302425412
4425,MARTIGNETTI COMPANIES,15249,Colby Red,5.82,8.49,750.0,96,558.72,96.0,815.04,169.8,10.76,144929.24,256.31999999999994,31.44876325088339,1.0,1.458762886597938
9552,M S WALKER INC,24205,Raeburn Chard RRV,6.81,18.99,750.0,82,558.42,731.0,7974.1900000000005,2144.48,81.87,55551.82,7415.77,92.99715707802298,8.914634146341463,14.27991475950002
12546,JIM BEAM BRANDS COMPANY,630,Pinnacle Vodka,11.62,14.99,1000.0,48,557.76,11.0,164.89000000000001,134.91,11.55,123880.97,-392.87,-238.26187155073075,0.22916666666666666,0.2956289443488239
4425,MARTIGNETTI COMPANIES,19247,Schug Sonoma Cnty Chard,11.61,17.99,750.0,48,557.28,78.0,1403.22,449.74999999999994,8.73,144929.24,845.94,60.28562876811905,1.625,2.5179801894918175
9552,M S WALKER INC,43916,Dom Lafage Cote Est Blanc,7.74,11.99,750.0,72,557.28,30.0,359.7,95.92,3.3600000000000003,55551.82,-197.57999999999998,-54.929107589658045,0.4166666666666667,0.6454565030146425
2000,SOUTHERN WINE & SPIRITS NE,20056,Ch Rauzan-Segla 10 Brdx,139.07,209.99,750.0,4,556.28,7.0,1469.93,1049.95,0.78,19016.59,913.6500000000001,62.15602103501527,1.75,2.6424282735313156
2000,SOUTHERN WINE & SPIRITS NE,23287,Ch Lynch Bages Paulliac 11,92.71,139.99,750.0,6,556.26,70.0,9799.300000000001,1679.88,7.87,19016.59,9243.04,94.32347208474074,11.666666666666666,17.616402401754577
4425,MARTIGNETTI COMPANIES,15272,Ch Montelena Znfdl Napa Vly,23.17,34.99,750.0,24,556.08,5.0,174.95000000000002,139.96,0.55,144929.24,-381.13,-217.85081451843382,0.20833333333333334,0.3146130053229751
9552,M S WALKER INC,19189,Castello di Meleto Chianti,9.93,14.99,750.0,56,556.08,172.0,2976.2799999999997,1711.0,19.07,55551.82,2420.2,81.31627400647788,3.0714285714285716,5.352251474607969
8320,SHAW ROSS INT L IMP LTD,20114,Wolfgang Puck Chard,9.26,13.99,750.0,60,555.6,46.0,641.54,165.88,5.15,3151.92,85.93999999999994,13.395891136951702,0.7666666666666667,1.1546796256299494
1703,ALISA CARR BEVERAGES,90088,Ch Le Petite Mouton 12 Pauil,92.46,134.99,750.0,6,554.76,26.0,3509.7400000000002,2564.8100000000004,2.89,172.0,2954.9800000000005,84.19370095790572,4.333333333333333,6.3265916792847365
6280,UNCORKED,21696,Shelburne Vyds Lake View Wh,8.66,12.99,750.0,64,554.24,23.0,298.77,129.9,2.5700000000000003,15.26,-255.47000000000003,-85.50724637681161,0.359375,0.5390625
17035,PERNOD RICARD USA,3759,Absolut Elyx,34.61,44.99,1000.0,16,553.76,15.0,674.85,314.93,15.75,123780.22,121.09000000000003,17.94324664740313,0.9375,1.2186687373591447
7749,R.P.IMPORTS INC,19595,Ch Doisy Daene Sauternes 10,50.33,73.99,750.0,11,553.63,13.0,961.8699999999999,295.96,1.45,91.5,408.2399999999999,42.44232588603449,1.1818181818181819,1.7373877860665063
4425,MARTIGNETTI COMPANIES,17332,Sean Minor 4B Cntl Cst Chard,7.38,10.99,750.0,75,553.5,43.0,472.57,164.85,4.8100000000000005,144929.24,-80.93,-17.125505216158455,0.5733333333333334,0.8537850045167118
2000,SOUTHERN WINE & SPIRITS NE,11489,C K Mondavi Cab Svgn,5.22,7.99,750.0,106,553.32,66.0,517.34,327.58,7.3100000000000005,19016.59,-35.98000000000002,-6.954807283411299,0.6226415094339622,0.9349743367310055
3252,E & J GALLO WINERY,17486,Barefoot Cellars Red Moscato,4.41,6.49,187.0,125,551.25,113.0,733.37,363.44,3.25,61966.91,182.12,24.833303789355988,0.904,1.3303764172335601
6785,PALM BAY INTERNATIONAL INC,18089,Cavit Moscato,8.61,14.99,1500.0,64,551.04,38.0,569.62,389.74,8.46,13605.41,18.58000000000004,3.261823671921639,0.59375,1.0337180603948897
8320,SHAW ROSS INT L IMP LTD,248,Wild Shot Reposado Mezcal,39.36,49.99,750.0,14,551.04,12.0,599.88,349.93,9.45,3151.92,48.84000000000003,8.141628325665138,0.8571428571428571,1.0886324041811848
10754,PERFECTA WINES,19345,Jip Jip Rocks Shiraz/CabSvgn,11.48,16.99,750.0,48,551.04,60.0,1019.4,84.94999999999999,6.75,28720.52,468.36,45.944673337257214,1.25,1.8499564459930316
1392,CONSTELLATION BRANDS INC,36653,R M Woodbridge Rsl,3.86,7.99,750.0,142,548.12,130.0,948.7,725.0,14.370000000000001,79528.99,400.58000000000004,42.224096131548436,0.9154929577464789,1.7308253667080202
4425,MARTIGNETTI COMPANIES,19865,Clarendelle Brdx Rouge,13.01,18.99,750.0,42,546.42,259.0,4918.41,2734.56,28.810000000000002,144929.24,4371.99,88.89031211306093,6.166666666666667,9.001152959262107
6280,UNCORKED,20317,Jonathan Edwards Svgn Bl,15.17,21.99,750.0,36,546.12,7.0,149.92999999999998,149.92999999999998,0.77,15.26,-396.19000000000005,-264.249983325552,0.19444444444444445,0.274536731853805
7153,PINE STATE TRADING CO,2089,Bloom Gin,16.53,24.99,750.0,33,545.49,172.0,3782.2799999999997,2616.81,135.63,15884.82,3236.79,85.577746755925,5.212121212121212,6.933729307595006
9552,M S WALKER INC,10938,Grahams 40-Yr Tawny Port,90.9,139.99,750.0,6,545.4000000000001,12.0,1679.88,1119.92,1.32,55551.82,1134.48,67.53339524251733,2.0,3.08008800880088
4425,MARTIGNETTI COMPANIES,14935,J Lohr Tower Road Petite Sir,12.98,19.99,750.0,42,545.16,41.0,834.5899999999999,410.79999999999995,4.57,144929.24,289.42999999999995,34.679303610155884,0.9761904761904762,1.5309083571795437
12546,JIM BEAM BRANDS COMPANY,4892,DeKuyper Coffee Brandy,7.46,9.99,1000.0,73,544.58,66.0,659.34,249.75,69.3,123880.97,114.75999999999999,17.405284071950735,0.9041095890410958,1.2107312056998054
9165,ULTRA BEVERAGE COMPANY LLP,25586,Rex Hill Williamette Pnt Nr,4.57,6.99,375.0,119,543.83,119.0,831.8100000000001,216.69,6.71,68054.7,287.98,34.620886981402,1.0,1.5295404814004376
9552,M S WALKER INC,22477,Mionetto IL Moscato,8.49,12.99,750.0,64,543.36,94.0,747.0600000000001,400.53000000000003,10.46,55551.82,203.70000000000005,27.266886193880012,1.46875,1.3748895759717314
9165,ULTRA BEVERAGE COMPANY LLP,11453,Hangtime Pnt Nr Cal,11.56,16.99,750.0,47,543.3199999999999,33.0,560.67,339.79999999999995,3.66,68054.7,17.350000000000023,3.0945119232347054,0.7021276595744681,1.031933298976662
90024,VINILANDIA USA,25306,Cyprus Cab Svgn,22.57,34.99,750.0,24,541.68,1.0,34.99,34.99,0.11,2802.64,-506.68999999999994,-1448.0994569877105,0.041666666666666664,0.064595333037956
1392,CONSTELLATION BRANDS INC,23182,Mark West Pnt Nr Willamette,15.03,24.99,750.0,36,541.08,26.0,607.74,463.79999999999995,2.88,79528.99,66.65999999999997,10.968506269128241,0.7222222222222222,1.1231980483477488
17035,PERNOD RICARD USA,718,Hiram Walker Mango,8.07,10.49,1000.0,67,540.69,60.0,629.4,545.48,63.0,123780.22,88.70999999999992,14.094375595805516,0.8955223880597015,1.164068135160628
2000,SOUTHERN WINE & SPIRITS NE,23359,Ferrari Carano Cab Svgn Rsv,33.78,49.99,750.0,16,540.48,14.0,695.86,345.93,1.56,19016.59,155.38,22.32920415026011,0.875,1.2874851983422144
8673,STE MICHELLE WINE ESTATES,33513,Dom Ste Michelle Brut Rose,8.84,12.99,750.0,61,539.24,23.0,322.77,280.8,2.53,15919.7,-216.47000000000003,-67.06633206307899,0.3770491803278688,0.5985646465395742
9552,M S WALKER INC,16202,Simple Life Chard,7.48,10.99,750.0,72,538.5600000000001,72.0,911.28,37.97,8.100000000000001,55551.82,372.7199999999999,40.900711087700806,1.0,1.692067736185383
10754,PERFECTA WINES,13921,Live-A-Little Wicked White,7.48,10.99,750.0,72,538.5600000000001,72.0,791.28,65.94,8.100000000000001,28720.52,252.7199999999999,31.938125568698805,1.0,1.4692513368983955
8112,MOET HENNESSY USA INC,35589,Cape Mentelle Sem/Svgn Bl,6.89,11.99,750.0,78,537.4200000000001,66.0,715.34,129.88,7.430000000000001,48347.26,177.91999999999996,24.872088796935714,0.8461538461538461,1.3310632280153325
90010,VINEXTRA INC,18536,Andrew Will Two Blondes WA,44.66,66.99,750.0,12,535.92,12.0,803.88,66.99,1.35,524.94,267.96000000000004,33.333333333333336,1.0,1.5
480,BACARDI USA INC,29472,M & R X Dry Vermouth,5.88,8.99,1000.0,91,535.08,88.0,791.12,575.36,13.2,89286.27,256.03999999999996,32.36424309839215,0.967032967032967,1.4785078866711518
2000,SOUTHERN WINE & SPIRITS NE,24596,Pitagora Red Blend,14.86,21.99,750.0,36,534.96,5.0,118.94999999999999,118.94999999999999,0.55,19016.59,-416.01000000000005,-349.735182849937,0.1388888888888889,0.22235307312696273
8892,TRINCHERO FAMILY ESTATES,16166,Sutter Home Pnt Nr,4.05,5.99,750.0,132,534.6,112.0,670.88,41.93,12.6,11595.97,136.27999999999997,20.31361793465299,0.8484848484848485,1.2549195660306771
9165,ULTRA BEVERAGE COMPANY LLP,25378,Fratelli Urciuolo Greco di T,5.4,7.99,750.0,99,534.6,99.0,791.01,375.53000000000003,11.02,68054.7,256.40999999999997,32.41551939924906,1.0,1.4796296296296296
8892,TRINCHERO FAMILY ESTATES,16472,Lock & Key Meritage,8.9,12.99,750.0,60,534.0,60.0,779.4,246.81,6.75,11595.97,245.39999999999998,31.48575827559661,1.0,1.4595505617977527
9552,M S WALKER INC,26102,Finca El Origen Rsva Malbec,8.9,12.99,750.0,60,534.0,48.0,623.52,51.96,5.4,55551.82,89.51999999999998,14.357197844495765,0.8,1.1676404494382022
10754,PERFECTA WINES,22457,L'Ecole No 41 Chard Columbia,14.83,24.99,750.0,36,533.88,19.0,474.80999999999995,299.88,2.1,28720.52,-59.07000000000005,-12.440765779996221,0.5277777777777778,0.889357158912115
9552,M S WALKER INC,21837,Gerard Bertrand Gr Teroir Rd,8.21,11.99,750.0,65,533.65,61.0,1148.3899999999999,540.7099999999999,6.8,55551.82,614.7399999999999,53.53059500692273,0.9384615384615385,2.1519535275929913
