InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
69_MOUNTMEND_8678,69,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,108,1006.56,2
76_DONCASTER_8678,76,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,12,111.84,2
7_STANMORE_18027,7,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.08,6,54.48,2
66_EANVERNESS_14710,66,14710,Ch Tanunda Gr Barossa Shiraz,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,10.38,12,124.56,2
15_WANBORNE_8678,15,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.32,24,223.68,2
22_SHARNWICK_18027,22,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.08,6,54.48,2
5_SUTTON_8678,5,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,9.32,24,223.68,2
1_HARDERSFIELD_23712,1,23712,Bell'Agio Chianti Flask,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,6.8,12,81.6,2
1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,7.53,11,82.83,2
1_HARDERSFIELD_8232,1,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,6.24,6,37.44,2
50_MOUNTMEND_14279,50,14279,Movendo Moscato,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.22,6,31.32,2
1_HARDERSFIELD_18027,1,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-01,2024-01-07,2024-02-12,9.08,11,99.88,2
34_PITMERDEN_17967,34,17967,Banfi Principessa Gavia Gav,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.96,12,107.52,2
50_MOUNTMEND_18347,50,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,108,926.64,2
5_SUTTON_18347,5,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,8.58,24,205.92,2
50_MOUNTMEND_18152,50,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,5.26,132,694.32,2
69_MOUNTMEND_8232,69,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-02,2024-01-07,2024-02-12,6.24,5,31.2,2
16_LUNDY_6859,16,6859,C Y Toro Frontera Chard,1.5L,516,BANFI PRODUCTS CORP        ,8170,2023-12-24,2024-01-03,2024-01-07,2024-02-12,4.69,6,28.14,2
50_MOUNTMEND_3079,50,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8191,2023-12-25,2024-01-02,2024-01-08,2024-02-06,10.21,12,122.52,1
67_EANVERNESS_3079,67,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8191,2023-12-25,2024-01-02,2024-01-08,2024-02-06,10.21,11,112.31,1
54_GUTHRAM_5075,54,5075,Tuaca Italian Liqueur,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.03,12,180.36,1
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,36,573.48,1
47_PELLA'S WISH_1232,47,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.93,10,159.3,1
15_WANBORNE_1867,15,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.15,119,255.85,1
15_WANBORNE_8342,15,8342,Korbel X Dry,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,8.21,15,123.15,2
15_WANBORNE_5299,15,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.26,10,152.6,1
7_STANMORE_44712,7,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,47,648.13,2
67_EANVERNESS_2015,67,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,9,162.9,1
50_MOUNTMEND_8200,50,8200,Chambord Liqueur de France,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,2.18,71,154.78,1
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,9.48,22,208.56,1
22_SHARNWICK_1770,22,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,6,158.52,1
66_EANVERNESS_811,66,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.84,11,218.24,1
47_PELLA'S WISH_2143,47,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.07,5,50.35,1
50_MOUNTMEND_1955,50,1955,Jack Daniels Tennessee Honey,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,9.62,21,202.02,1
50_MOUNTMEND_5299,50,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,2,30.52,1
30_CULCHETH_1232,30,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,72,1146.96,1
30_CULCHETH_1595,30,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.93,12,131.16,1
78_EASTHAVEN_1232,78,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,60,955.8,1
67_EANVERNESS_171,67,171,Gentleman Jack,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,36.76,5,183.8,1
78_EASTHAVEN_1231,78,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,9.48,24,227.52,1
29_AYLESBURY_8033,29,8033,Jack Daniels No 7 Black,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,2.3,9,20.7,1
50_MOUNTMEND_16828,50,16828,Korbel Organic Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.66,15,129.9,2
69_MOUNTMEND_1233,69,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,33,866.91,1
15_WANBORNE_3614,15,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.99,6,95.94,1
29_AYLESBURY_2015,29,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,11,199.1,1
50_MOUNTMEND_811,50,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.84,20,396.8,1
1_HARDERSFIELD_2015,1,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,24,434.4,1
76_DONCASTER_1595,76,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.93,10,109.3,1
69_MOUNTMEND_2143,69,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.07,3,30.21,1
18_FURNESS_1545,18,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.42,12,233.04,1
30_CULCHETH_1465,30,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,11.02,12,132.24,1
38_GOULCREST_1770,38,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,18,475.56,1
34_PITMERDEN_8288,34,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,7.94,24,190.56,2
1_HARDERSFIELD_1770,1,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,11,290.62,1
15_WANBORNE_8288,15,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,7.94,14,111.16,2
50_MOUNTMEND_5297,50,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.76,11,118.36,1
30_CULCHETH_5299,30,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.26,6,91.56,1
22_SHARNWICK_1867,22,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.15,10,21.5,1
22_SHARNWICK_5270,22,5270,Southern Comfort,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,1.55,120,186.0,1
1_HARDERSFIELD_1595,1,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.93,9,98.37,1
47_PELLA'S WISH_1220,47,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,6,131.34,1
52_GRAYCOTT_1233,52,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,5,131.35,1
67_EANVERNESS_1237,67,1237,Jack Daniels Single Barrel,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,33.83,6,202.98,1
22_SHARNWICK_1220,22,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,21.89,6,131.34,1
78_EASTHAVEN_1770,78,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,24,634.08,1
30_CULCHETH_1237,30,1237,Jack Daniels Single Barrel,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,33.83,6,202.98,1
34_PITMERDEN_171,34,171,Gentleman Jack,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,36.76,1,36.76,1
15_WANBORNE_1770,15,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.42,24,634.08,1
29_AYLESBURY_5297,29,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.76,12,129.12,1
52_GRAYCOTT_1323,52,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.59,6,81.54,1
48_NORFOLK_2015,48,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,1,18.1,1
16_LUNDY_1233,16,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,26.27,5,131.35,1
30_CULCHETH_8200,30,8200,Chambord Liqueur de France,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.18,12,26.16,1
50_MOUNTMEND_8288,50,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,7.94,16,127.04,2
34_PITMERDEN_2062,34,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,44.11,2,88.22,1
54_GUTHRAM_1233,54,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,26.27,1,26.27,1
38_GOULCREST_1233,38,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,30,788.1,1
78_EASTHAVEN_1789,78,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,17.16,36,617.76,1
52_GRAYCOTT_5297,52,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.76,12,129.12,1
16_LUNDY_2760,16,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,28.02,6,168.12,1
50_MOUNTMEND_44712,50,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,60,827.4,2
15_WANBORNE_2760,15,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,28.02,26,728.52,1
23_ARBINGTON_5296,23,5296,Southern Comfort 100 Proof,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.01,6,126.06,1
30_CULCHETH_811,30,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.84,12,238.08,1
67_EANVERNESS_5299,67,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,9,137.34,1
30_CULCHETH_1867,30,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,2.15,120,258.0,1
22_SHARNWICK_1232,22,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.93,24,382.32,1
1_HARDERSFIELD_2143,1,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.07,12,120.84,1
64_CESTERFIELD_44712,64,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,13.79,1,13.79,2
15_WANBORNE_2015,15,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,59,1067.9,1
79_BALLYMENA_2760,79,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,28.02,1,28.02,1
29_AYLESBURY_1789,29,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,17.16,12,205.92,1
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,21.89,8,175.12,1
66_EANVERNESS_2062,66,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,44.11,3,132.33,1
16_LUNDY_1770,16,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,26.42,12,317.04,1
52_GRAYCOTT_1220,52,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,6,131.34,1
67_EANVERNESS_811,67,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.84,10,198.4,1
30_CULCHETH_1955,30,1955,Jack Daniels Tennessee Honey,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,9.62,21,202.02,1
47_PELLA'S WISH_5297,47,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.76,12,129.12,1
76_DONCASTER_2143,76,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.07,29,292.03,1
37_PAETHSMOUTH_5298,37,5298,Southern Comfort 100 Proof,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,12.77,12,153.24,1
76_DONCASTER_1220,76,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,21.89,16,350.24,1
30_CULCHETH_1220,30,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,21.89,6,131.34,1
23_ARBINGTON_5299,23,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.26,2,30.52,1
15_WANBORNE_1233,15,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,14,367.78,1
16_LUNDY_1232,16,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,15.93,24,382.32,1
67_EANVERNESS_62,67,62,Herradura Silver Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.67,4,114.68,1
67_EANVERNESS_1232,67,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.93,10,159.3,1
76_DONCASTER_1232,76,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.93,10,159.3,1
1_HARDERSFIELD_8725,1,8725,Chambord Royale de France,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,11.84,11,130.24,1
76_DONCASTER_1744,76,1744,Old Forester 100 Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,17.05,12,204.6,1
22_SHARNWICK_1231,22,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,9.48,24,227.52,1
1_HARDERSFIELD_2760,1,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,28.02,5,140.1,1
1_HARDERSFIELD_1233,1,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,50,1313.5,1
66_EANVERNESS_8288,66,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,7.94,15,119.1,2
42_BLACK HOLLOW_2015,42,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,18.1,1,18.1,1
1_HARDERSFIELD_3614,1,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.99,6,95.94,1
78_EASTHAVEN_5197,78,5197,Southern Comfort,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,5.75,24,138.0,1
38_GOULCREST_3614,38,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.99,6,95.94,1
5_SUTTON_8033,5,8033,Jack Daniels No 7 Black,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,2.3,10,23.0,1
22_SHARNWICK_1233,22,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,28,735.56,1
69_MOUNTMEND_1232,69,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,15.93,22,350.46,1
16_LUNDY_811,16,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,19.84,12,238.08,1
38_GOULCREST_1545,38,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,19.42,11,213.62,1
30_CULCHETH_8910,30,8910,Finlandia Vodka,50mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,0.77,112,86.24,1
23_ARBINGTON_2760,23,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,6,168.12,1
69_MOUNTMEND_811,69,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,19.84,11,218.24,1
76_DONCASTER_2518,76,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,36.49,6,218.94,1
50_MOUNTMEND_2760,50,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.02,4,112.08,1
54_GUTHRAM_2062,54,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,44.11,3,132.33,1
30_CULCHETH_3614,30,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,15.99,6,95.94,1
38_GOULCREST_1060,38,1060,Jack Daniels Bruins Glass Pk,Liter,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-03,2024-01-09,2024-02-19,21.7,6,130.2,1
15_WANBORNE_2143,15,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.07,5,50.35,1
69_MOUNTMEND_62,69,62,Herradura Silver Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,28.67,5,143.35,1
30_CULCHETH_1233,30,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,26.27,64,1681.28,1
5_SUTTON_2143,5,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,10.07,1,10.07,1
50_MOUNTMEND_12227,50,12227,Korbel Sweet Rose,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,8.44,15,126.6,2
30_CULCHETH_2143,30,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,10.07,6,60.42,1
76_DONCASTER_2015,76,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,18.1,12,217.2,1
15_WANBORNE_62,15,62,Herradura Silver Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-01,2024-01-09,2024-02-19,28.67,6,172.02,1
69_MOUNTMEND_8725,69,8725,Chambord Royale de France,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,11.84,10,118.4,1
54_GUTHRAM_1231,54,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2023-12-23,2024-01-02,2024-01-09,2024-02-19,9.48,24,227.52,1
